Time(s),Frequency(Hz)
1.962695312500000000e+01,3.840000000000000000e+02
1.962890625000000000e+01,2.560000000000000000e+02
1.963085937500000000e+01,2.560000000000000000e+02
1.963281250000000000e+01,2.560000000000000000e+02
1.963476562500000000e+01,1.280000000000000000e+02
1.963671875000000000e+01,0.000000000000000000e+00
1.963867187500000000e+01,1.280000000000000000e+02
1.964062500000000000e+01,2.560000000000000000e+02
1.964257812500000000e+01,3.840000000000000000e+02
1.964453125000000000e+01,3.840000000000000000e+02
1.964648437500000000e+01,6.400000000000000000e+02
1.964843750000000000e+01,5.120000000000000000e+02
1.965039062500000000e+01,3.840000000000000000e+02
1.965234375000000000e+01,2.560000000000000000e+02
1.965429687500000000e+01,2.560000000000000000e+02
1.965625000000000000e+01,2.560000000000000000e+02
1.965820312500000000e+01,2.560000000000000000e+02
1.966015625000000000e+01,0.000000000000000000e+00
1.966210937500000000e+01,2.560000000000000000e+02
1.966406250000000000e+01,3.840000000000000000e+02
1.966601562500000000e+01,1.280000000000000000e+02
1.966796875000000000e+01,2.560000000000000000e+02
1.966992187500000000e+01,3.840000000000000000e+02
1.967187500000000000e+01,5.120000000000000000e+02
1.967382812500000000e+01,5.120000000000000000e+02
1.967578125000000000e+01,5.120000000000000000e+02
1.967773437500000000e+01,1.280000000000000000e+02
1.967968750000000000e+01,5.120000000000000000e+02
1.968164062500000000e+01,5.120000000000000000e+02
1.968359375000000000e+01,5.120000000000000000e+02
1.968554687500000000e+01,2.560000000000000000e+02
1.968750000000000000e+01,0.000000000000000000e+00
1.968945312500000000e+01,0.000000000000000000e+00
1.969140625000000000e+01,1.280000000000000000e+02
1.969335937500000000e+01,2.560000000000000000e+02
1.969531250000000000e+01,1.280000000000000000e+02
1.969726562500000000e+01,2.560000000000000000e+02
1.969921875000000000e+01,2.560000000000000000e+02
1.970117187500000000e+01,2.560000000000000000e+02
1.970312500000000000e+01,2.560000000000000000e+02
1.970507812500000000e+01,8.960000000000000000e+02
1.970703125000000000e+01,3.840000000000000000e+02
1.970898437500000000e+01,2.560000000000000000e+02
1.971093750000000000e+01,6.400000000000000000e+02
1.971289062500000000e+01,0.000000000000000000e+00
1.971484375000000000e+01,0.000000000000000000e+00
1.971679687500000000e+01,0.000000000000000000e+00
1.971875000000000000e+01,0.000000000000000000e+00
1.972070312500000000e+01,2.560000000000000000e+02
1.972265625000000000e+01,3.840000000000000000e+02
1.972460937500000000e+01,2.560000000000000000e+02
1.972656250000000000e+01,2.560000000000000000e+02
1.972851562500000000e+01,3.840000000000000000e+02
1.973046875000000000e+01,2.560000000000000000e+02
1.973242187500000000e+01,2.560000000000000000e+02
1.973437500000000000e+01,1.280000000000000000e+02
1.973632812500000000e+01,5.120000000000000000e+02
1.973828125000000000e+01,1.280000000000000000e+02
1.974023437500000000e+01,1.280000000000000000e+02
1.974218750000000000e+01,1.280000000000000000e+02
1.974414062500000000e+01,1.280000000000000000e+02
1.974609375000000000e+01,0.000000000000000000e+00
1.974804687500000000e+01,0.000000000000000000e+00
1.975000000000000000e+01,3.840000000000000000e+02
1.975195312500000000e+01,0.000000000000000000e+00
1.975390625000000000e+01,1.280000000000000000e+02
1.975585937500000000e+01,2.560000000000000000e+02
1.975781250000000000e+01,2.560000000000000000e+02
1.975976562500000000e+01,2.560000000000000000e+02
1.976171875000000000e+01,2.560000000000000000e+02
1.976367187500000000e+01,2.560000000000000000e+02
1.976562500000000000e+01,2.560000000000000000e+02
1.976757812500000000e+01,2.560000000000000000e+02
1.976953125000000000e+01,2.560000000000000000e+02
1.977148437500000000e+01,3.840000000000000000e+02
1.977343750000000000e+01,5.120000000000000000e+02
1.977539062500000000e+01,5.120000000000000000e+02
1.977734375000000000e+01,3.840000000000000000e+02
1.977929687500000000e+01,5.120000000000000000e+02
1.978125000000000000e+01,2.560000000000000000e+02
1.978320312500000000e+01,3.840000000000000000e+02
1.978515625000000000e+01,5.120000000000000000e+02
1.978710937500000000e+01,5.120000000000000000e+02
1.978906250000000000e+01,5.120000000000000000e+02
1.979101562500000000e+01,5.120000000000000000e+02
1.979296875000000000e+01,5.120000000000000000e+02
1.979492187500000000e+01,3.840000000000000000e+02
1.979687500000000000e+01,2.560000000000000000e+02
1.979882812500000000e+01,2.560000000000000000e+02
1.980078125000000000e+01,3.840000000000000000e+02
1.980273437500000000e+01,2.560000000000000000e+02
1.980468750000000000e+01,2.560000000000000000e+02
1.980664062500000000e+01,2.560000000000000000e+02
1.980859375000000000e+01,2.560000000000000000e+02
1.981054687500000000e+01,1.280000000000000000e+02
1.981250000000000000e+01,0.000000000000000000e+00
1.981445312500000000e+01,2.560000000000000000e+02
1.981640625000000000e+01,2.560000000000000000e+02
1.981835937500000000e+01,2.560000000000000000e+02
1.982031250000000000e+01,2.560000000000000000e+02
1.982226562500000000e+01,3.840000000000000000e+02
1.982421875000000000e+01,5.120000000000000000e+02
1.982617187500000000e+01,2.560000000000000000e+02
1.982812500000000000e+01,3.840000000000000000e+02
1.983007812500000000e+01,1.280000000000000000e+02
1.983203125000000000e+01,1.280000000000000000e+02
1.983398437500000000e+01,2.560000000000000000e+02
1.983593750000000000e+01,2.560000000000000000e+02
1.983789062500000000e+01,2.560000000000000000e+02
1.983984375000000000e+01,2.560000000000000000e+02
1.984179687500000000e+01,2.560000000000000000e+02
1.984375000000000000e+01,2.560000000000000000e+02
1.984570312500000000e+01,2.560000000000000000e+02
1.984765625000000000e+01,7.680000000000000000e+02
1.984960937500000000e+01,1.280000000000000000e+02
1.985156250000000000e+01,1.280000000000000000e+02
1.985351562500000000e+01,3.840000000000000000e+02
1.985546875000000000e+01,2.560000000000000000e+02
1.985742187500000000e+01,2.560000000000000000e+02
1.985937500000000000e+01,2.560000000000000000e+02
1.986132812500000000e+01,2.560000000000000000e+02
1.986328125000000000e+01,2.560000000000000000e+02
1.986523437500000000e+01,2.560000000000000000e+02
1.986718750000000000e+01,2.560000000000000000e+02
1.986914062500000000e+01,2.560000000000000000e+02
1.987109375000000000e+01,2.560000000000000000e+02
1.987304687500000000e+01,5.120000000000000000e+02
1.987500000000000000e+01,5.120000000000000000e+02
1.987695312500000000e+01,5.120000000000000000e+02
1.987890625000000000e+01,2.560000000000000000e+02
1.988085937500000000e+01,2.560000000000000000e+02
1.988281250000000000e+01,1.280000000000000000e+02
1.988476562500000000e+01,2.560000000000000000e+02
1.988671875000000000e+01,2.560000000000000000e+02
1.988867187500000000e+01,1.280000000000000000e+02
1.989062500000000000e+01,1.280000000000000000e+02
1.989257812500000000e+01,2.560000000000000000e+02
1.989453125000000000e+01,2.560000000000000000e+02
1.989648437500000000e+01,2.560000000000000000e+02
1.989843750000000000e+01,1.280000000000000000e+02
1.990039062500000000e+01,1.280000000000000000e+02
1.990234375000000000e+01,3.840000000000000000e+02
1.990429687500000000e+01,2.560000000000000000e+02
1.990625000000000000e+01,2.560000000000000000e+02
1.990820312500000000e+01,1.280000000000000000e+02
1.991015625000000000e+01,2.560000000000000000e+02
1.991210937500000000e+01,2.560000000000000000e+02
1.991406250000000000e+01,1.280000000000000000e+02
1.991601562500000000e+01,2.560000000000000000e+02
1.991796875000000000e+01,2.560000000000000000e+02
1.991992187500000000e+01,1.280000000000000000e+02
1.992187500000000000e+01,0.000000000000000000e+00
1.992382812500000000e+01,1.280000000000000000e+02
1.992578125000000000e+01,1.280000000000000000e+02
1.992773437500000000e+01,8.960000000000000000e+02
1.992968750000000000e+01,8.960000000000000000e+02
1.993164062500000000e+01,2.560000000000000000e+02
1.993359375000000000e+01,2.560000000000000000e+02
1.993554687500000000e+01,2.560000000000000000e+02
1.993750000000000000e+01,6.400000000000000000e+02
1.993945312500000000e+01,3.840000000000000000e+02
1.994140625000000000e+01,2.560000000000000000e+02
1.994335937500000000e+01,2.560000000000000000e+02
1.994531250000000000e+01,7.680000000000000000e+02
1.994726562500000000e+01,8.960000000000000000e+02
1.994921875000000000e+01,8.960000000000000000e+02
1.995117187500000000e+01,3.840000000000000000e+02
1.995312500000000000e+01,2.560000000000000000e+02
1.995507812500000000e+01,2.560000000000000000e+02
1.995703125000000000e+01,0.000000000000000000e+00
1.995898437500000000e+01,6.400000000000000000e+02
1.996093750000000000e+01,2.560000000000000000e+02
1.996289062500000000e+01,2.560000000000000000e+02
1.996484375000000000e+01,3.840000000000000000e+02
1.996679687500000000e+01,2.560000000000000000e+02
1.996875000000000000e+01,2.560000000000000000e+02
1.997070312500000000e+01,2.560000000000000000e+02
1.997265625000000000e+01,2.560000000000000000e+02
1.997460937500000000e+01,2.560000000000000000e+02
1.997656250000000000e+01,5.120000000000000000e+02
1.997851562500000000e+01,5.120000000000000000e+02
1.998046875000000000e+01,7.680000000000000000e+02
1.998242187500000000e+01,0.000000000000000000e+00
1.998437500000000000e+01,5.120000000000000000e+02
1.998632812500000000e+01,2.560000000000000000e+02
1.998828125000000000e+01,2.560000000000000000e+02
1.999023437500000000e+01,2.560000000000000000e+02
1.999218750000000000e+01,2.560000000000000000e+02
1.999414062500000000e+01,2.560000000000000000e+02
1.999609375000000000e+01,2.560000000000000000e+02
1.999804687500000000e+01,2.560000000000000000e+02
2.000000000000000000e+01,2.560000000000000000e+02
2.000195312500000000e+01,2.560000000000000000e+02
2.000390625000000000e+01,2.560000000000000000e+02
2.000585937500000000e+01,1.280000000000000000e+02
2.000781250000000000e+01,1.280000000000000000e+02
2.000976562500000000e+01,6.400000000000000000e+02
2.001171875000000000e+01,5.120000000000000000e+02
2.001367187500000000e+01,3.840000000000000000e+02
2.001562500000000000e+01,3.840000000000000000e+02
2.001757812500000000e+01,3.840000000000000000e+02
2.001953125000000000e+01,0.000000000000000000e+00
2.002148437500000000e+01,2.560000000000000000e+02
2.002343750000000000e+01,3.840000000000000000e+02
2.002539062500000000e+01,5.120000000000000000e+02
2.002734375000000000e+01,3.840000000000000000e+02
2.002929687500000000e+01,3.840000000000000000e+02
2.003125000000000000e+01,7.680000000000000000e+02
2.003320312500000000e+01,6.400000000000000000e+02
2.003515625000000000e+01,2.560000000000000000e+02
2.003710937500000000e+01,1.280000000000000000e+02
2.003906250000000000e+01,8.960000000000000000e+02
2.004101562500000000e+01,2.560000000000000000e+02
2.004296875000000000e+01,2.560000000000000000e+02
2.004492187500000000e+01,3.840000000000000000e+02
2.004687500000000000e+01,2.560000000000000000e+02
2.004882812500000000e+01,6.400000000000000000e+02
2.005078125000000000e+01,6.400000000000000000e+02
2.005273437500000000e+01,2.560000000000000000e+02
2.005468750000000000e+01,0.000000000000000000e+00
2.005664062500000000e+01,0.000000000000000000e+00
2.005859375000000000e+01,2.560000000000000000e+02
2.006054687500000000e+01,2.560000000000000000e+02
2.006250000000000000e+01,2.560000000000000000e+02
2.006445312500000000e+01,5.120000000000000000e+02
2.006640625000000000e+01,5.120000000000000000e+02
2.006835937500000000e+01,5.120000000000000000e+02
2.007031250000000000e+01,6.400000000000000000e+02
2.007226562500000000e+01,7.680000000000000000e+02
2.007421875000000000e+01,2.560000000000000000e+02
2.007617187500000000e+01,3.840000000000000000e+02
2.007812500000000000e+01,1.024000000000000000e+03
2.008007812500000000e+01,2.560000000000000000e+02
2.008203125000000000e+01,1.280000000000000000e+02
2.008398437500000000e+01,2.560000000000000000e+02
2.008593750000000000e+01,2.560000000000000000e+02
2.008789062500000000e+01,3.840000000000000000e+02
2.008984375000000000e+01,0.000000000000000000e+00
2.009179687500000000e+01,1.280000000000000000e+02
2.009375000000000000e+01,2.560000000000000000e+02
2.009570312500000000e+01,2.560000000000000000e+02
2.009765625000000000e+01,2.560000000000000000e+02
2.009960937500000000e+01,7.680000000000000000e+02
2.010156250000000000e+01,6.400000000000000000e+02
2.010351562500000000e+01,6.400000000000000000e+02
2.010546875000000000e+01,5.120000000000000000e+02
2.010742187500000000e+01,5.120000000000000000e+02
2.010937500000000000e+01,5.120000000000000000e+02
2.011132812500000000e+01,5.120000000000000000e+02
2.011328125000000000e+01,2.560000000000000000e+02
2.011523437500000000e+01,2.560000000000000000e+02
2.011718750000000000e+01,2.560000000000000000e+02
2.011914062500000000e+01,2.560000000000000000e+02
2.012109375000000000e+01,2.560000000000000000e+02
2.012304687500000000e+01,8.960000000000000000e+02
2.012500000000000000e+01,3.840000000000000000e+02
2.012695312500000000e+01,2.560000000000000000e+02
2.012890625000000000e+01,2.560000000000000000e+02
2.013085937500000000e+01,2.560000000000000000e+02
2.013281250000000000e+01,2.560000000000000000e+02
2.013476562500000000e+01,2.560000000000000000e+02
2.013671875000000000e+01,5.120000000000000000e+02
2.013867187500000000e+01,5.120000000000000000e+02
2.014062500000000000e+01,5.120000000000000000e+02
2.014257812500000000e+01,5.120000000000000000e+02
2.014453125000000000e+01,2.560000000000000000e+02
2.014648437500000000e+01,1.280000000000000000e+02
2.014843750000000000e+01,1.280000000000000000e+02
2.015039062500000000e+01,1.280000000000000000e+02
2.015234375000000000e+01,1.280000000000000000e+02
2.015429687500000000e+01,2.560000000000000000e+02
2.015625000000000000e+01,2.560000000000000000e+02
2.015820312500000000e+01,2.560000000000000000e+02
2.016015625000000000e+01,2.560000000000000000e+02
2.016210937500000000e+01,2.560000000000000000e+02
2.016406250000000000e+01,1.280000000000000000e+02
2.016601562500000000e+01,1.280000000000000000e+02
2.016796875000000000e+01,2.560000000000000000e+02
2.016992187500000000e+01,1.280000000000000000e+02
2.017187500000000000e+01,1.280000000000000000e+02
2.017382812500000000e+01,1.280000000000000000e+02
2.017578125000000000e+01,0.000000000000000000e+00
2.017773437500000000e+01,3.840000000000000000e+02
2.017968750000000000e+01,0.000000000000000000e+00
2.018164062500000000e+01,1.280000000000000000e+02
2.018359375000000000e+01,2.560000000000000000e+02
2.018554687500000000e+01,2.560000000000000000e+02
2.018750000000000000e+01,2.560000000000000000e+02
2.018945312500000000e+01,2.560000000000000000e+02
2.019140625000000000e+01,2.560000000000000000e+02
2.019335937500000000e+01,7.680000000000000000e+02
2.019531250000000000e+01,8.960000000000000000e+02
2.019726562500000000e+01,2.560000000000000000e+02
2.019921875000000000e+01,2.560000000000000000e+02
2.020117187500000000e+01,2.560000000000000000e+02
2.020312500000000000e+01,2.560000000000000000e+02
2.020507812500000000e+01,3.840000000000000000e+02
2.020703125000000000e+01,3.840000000000000000e+02
2.020898437500000000e+01,3.840000000000000000e+02
2.021093750000000000e+01,2.560000000000000000e+02
2.021289062500000000e+01,3.840000000000000000e+02
2.021484375000000000e+01,5.120000000000000000e+02
2.021679687500000000e+01,2.560000000000000000e+02
2.021875000000000000e+01,2.560000000000000000e+02
2.022070312500000000e+01,1.280000000000000000e+02
2.022265625000000000e+01,1.280000000000000000e+02
2.022460937500000000e+01,1.280000000000000000e+02
2.022656250000000000e+01,2.560000000000000000e+02
2.022851562500000000e+01,2.560000000000000000e+02
2.023046875000000000e+01,3.840000000000000000e+02
2.023242187500000000e+01,3.840000000000000000e+02
2.023437500000000000e+01,3.840000000000000000e+02
2.023632812500000000e+01,2.560000000000000000e+02
2.023828125000000000e+01,1.280000000000000000e+02
2.024023437500000000e+01,1.280000000000000000e+02
2.024218750000000000e+01,2.560000000000000000e+02
2.024414062500000000e+01,2.560000000000000000e+02
2.024609375000000000e+01,3.840000000000000000e+02
2.024804687500000000e+01,2.560000000000000000e+02
2.025000000000000000e+01,1.280000000000000000e+02
2.025195312500000000e+01,1.280000000000000000e+02
2.025390625000000000e+01,1.280000000000000000e+02
2.025585937500000000e+01,2.560000000000000000e+02
2.025781250000000000e+01,2.560000000000000000e+02
2.025976562500000000e+01,2.560000000000000000e+02
2.026171875000000000e+01,2.560000000000000000e+02
2.026367187500000000e+01,2.560000000000000000e+02
2.026562500000000000e+01,1.280000000000000000e+02
2.026757812500000000e+01,5.120000000000000000e+02
2.026953125000000000e+01,5.120000000000000000e+02
2.027148437500000000e+01,5.120000000000000000e+02
2.027343750000000000e+01,5.120000000000000000e+02
2.027539062500000000e+01,5.120000000000000000e+02
2.027734375000000000e+01,5.120000000000000000e+02
2.027929687500000000e+01,8.960000000000000000e+02
2.028125000000000000e+01,8.960000000000000000e+02
2.028320312500000000e+01,3.840000000000000000e+02
2.028515625000000000e+01,5.120000000000000000e+02
2.028710937500000000e+01,1.280000000000000000e+02
2.028906250000000000e+01,2.560000000000000000e+02
2.029101562500000000e+01,1.280000000000000000e+02
2.029296875000000000e+01,1.280000000000000000e+02
2.029492187500000000e+01,1.280000000000000000e+02
2.029687500000000000e+01,1.280000000000000000e+02
2.029882812500000000e+01,1.280000000000000000e+02
2.030078125000000000e+01,1.280000000000000000e+02
2.030273437500000000e+01,1.280000000000000000e+02
2.030468750000000000e+01,5.120000000000000000e+02
2.030664062500000000e+01,5.120000000000000000e+02
2.030859375000000000e+01,2.560000000000000000e+02
2.031054687500000000e+01,2.560000000000000000e+02
2.031250000000000000e+01,1.280000000000000000e+02
2.031445312500000000e+01,5.120000000000000000e+02
2.031640625000000000e+01,7.680000000000000000e+02
2.031835937500000000e+01,3.840000000000000000e+02
2.032031250000000000e+01,5.120000000000000000e+02
2.032226562500000000e+01,2.560000000000000000e+02
2.032421875000000000e+01,2.560000000000000000e+02
2.032617187500000000e+01,2.560000000000000000e+02
2.032812500000000000e+01,2.560000000000000000e+02
2.033007812500000000e+01,3.840000000000000000e+02
2.033203125000000000e+01,5.120000000000000000e+02
2.033398437500000000e+01,1.280000000000000000e+02
2.033593750000000000e+01,7.680000000000000000e+02
2.033789062500000000e+01,5.120000000000000000e+02
2.033984375000000000e+01,1.280000000000000000e+02
2.034179687500000000e+01,2.560000000000000000e+02
2.034375000000000000e+01,2.560000000000000000e+02
2.034570312500000000e+01,1.280000000000000000e+02
2.034765625000000000e+01,0.000000000000000000e+00
2.034960937500000000e+01,6.400000000000000000e+02
2.035156250000000000e+01,1.280000000000000000e+02
2.035351562500000000e+01,2.560000000000000000e+02
2.035546875000000000e+01,2.560000000000000000e+02
2.035742187500000000e+01,1.280000000000000000e+02
2.035937500000000000e+01,5.120000000000000000e+02
2.036132812500000000e+01,5.120000000000000000e+02
2.036328125000000000e+01,6.400000000000000000e+02
2.036523437500000000e+01,2.560000000000000000e+02
2.036718750000000000e+01,2.560000000000000000e+02
2.036914062500000000e+01,1.280000000000000000e+02
2.037109375000000000e+01,0.000000000000000000e+00
2.037304687500000000e+01,1.280000000000000000e+02
2.037500000000000000e+01,6.400000000000000000e+02
2.037695312500000000e+01,5.120000000000000000e+02
2.037890625000000000e+01,2.560000000000000000e+02
2.038085937500000000e+01,3.840000000000000000e+02
2.038281250000000000e+01,5.120000000000000000e+02
2.038476562500000000e+01,1.280000000000000000e+02
2.038671875000000000e+01,2.560000000000000000e+02
2.038867187500000000e+01,7.680000000000000000e+02
2.039062500000000000e+01,7.680000000000000000e+02
2.039257812500000000e+01,2.560000000000000000e+02
2.039453125000000000e+01,2.560000000000000000e+02
2.039648437500000000e+01,6.400000000000000000e+02
2.039843750000000000e+01,2.560000000000000000e+02
2.040039062500000000e+01,2.560000000000000000e+02
2.040234375000000000e+01,2.560000000000000000e+02
2.040429687500000000e+01,1.280000000000000000e+02
2.040625000000000000e+01,2.560000000000000000e+02
2.040820312500000000e+01,2.560000000000000000e+02
2.041015625000000000e+01,7.680000000000000000e+02
2.041210937500000000e+01,7.680000000000000000e+02
2.041406250000000000e+01,8.960000000000000000e+02
2.041601562500000000e+01,8.960000000000000000e+02
2.041796875000000000e+01,2.560000000000000000e+02
2.041992187500000000e+01,2.560000000000000000e+02
2.042187500000000000e+01,3.840000000000000000e+02
2.042382812500000000e+01,3.840000000000000000e+02
2.042578125000000000e+01,7.680000000000000000e+02
2.042773437500000000e+01,3.840000000000000000e+02
2.042968750000000000e+01,2.560000000000000000e+02
2.043164062500000000e+01,2.560000000000000000e+02
2.043359375000000000e+01,2.560000000000000000e+02
2.043554687500000000e+01,5.120000000000000000e+02
2.043750000000000000e+01,6.400000000000000000e+02
2.043945312500000000e+01,5.120000000000000000e+02
2.044140625000000000e+01,3.840000000000000000e+02
2.044335937500000000e+01,2.560000000000000000e+02
2.044531250000000000e+01,3.840000000000000000e+02
2.044726562500000000e+01,5.120000000000000000e+02
2.044921875000000000e+01,3.840000000000000000e+02
2.045117187500000000e+01,6.400000000000000000e+02
2.045312500000000000e+01,2.560000000000000000e+02
2.045507812500000000e+01,2.560000000000000000e+02
2.045703125000000000e+01,3.840000000000000000e+02
2.045898437500000000e+01,2.560000000000000000e+02
2.046093750000000000e+01,2.560000000000000000e+02
2.046289062500000000e+01,2.560000000000000000e+02
2.046484375000000000e+01,2.560000000000000000e+02
2.046679687500000000e+01,2.560000000000000000e+02
2.046875000000000000e+01,2.560000000000000000e+02
2.047070312500000000e+01,8.960000000000000000e+02
2.047265625000000000e+01,0.000000000000000000e+00
2.047460937500000000e+01,5.120000000000000000e+02
2.047656250000000000e+01,3.840000000000000000e+02
2.047851562500000000e+01,2.560000000000000000e+02
2.048046875000000000e+01,3.840000000000000000e+02
2.048242187500000000e+01,5.120000000000000000e+02
2.048437500000000000e+01,7.680000000000000000e+02
2.048632812500000000e+01,7.680000000000000000e+02
2.048828125000000000e+01,5.120000000000000000e+02
2.049023437500000000e+01,2.560000000000000000e+02
2.049218750000000000e+01,3.840000000000000000e+02
2.049414062500000000e+01,2.560000000000000000e+02
2.049609375000000000e+01,2.560000000000000000e+02
2.049804687500000000e+01,2.560000000000000000e+02
2.050000000000000000e+01,3.840000000000000000e+02
2.050195312500000000e+01,2.560000000000000000e+02
2.050390625000000000e+01,3.840000000000000000e+02
2.050585937500000000e+01,3.840000000000000000e+02
2.050781250000000000e+01,5.120000000000000000e+02
2.050976562500000000e+01,2.560000000000000000e+02
2.051171875000000000e+01,3.840000000000000000e+02
2.051367187500000000e+01,3.840000000000000000e+02
2.051562500000000000e+01,1.280000000000000000e+02
2.051757812500000000e+01,1.280000000000000000e+02
2.051953125000000000e+01,2.560000000000000000e+02
2.052148437500000000e+01,1.280000000000000000e+02
2.052343750000000000e+01,1.280000000000000000e+02
2.052539062500000000e+01,3.840000000000000000e+02
2.052734375000000000e+01,3.840000000000000000e+02
2.052929687500000000e+01,3.840000000000000000e+02
2.053125000000000000e+01,3.840000000000000000e+02
2.053320312500000000e+01,3.840000000000000000e+02
2.053515625000000000e+01,1.280000000000000000e+02
2.053710937500000000e+01,1.280000000000000000e+02
2.053906250000000000e+01,5.120000000000000000e+02
2.054101562500000000e+01,3.840000000000000000e+02
2.054296875000000000e+01,0.000000000000000000e+00
2.054492187500000000e+01,2.560000000000000000e+02
2.054687500000000000e+01,2.560000000000000000e+02
2.054882812500000000e+01,1.280000000000000000e+02
2.055078125000000000e+01,0.000000000000000000e+00
2.055273437500000000e+01,1.280000000000000000e+02
2.055468750000000000e+01,1.280000000000000000e+02
2.055664062500000000e+01,5.120000000000000000e+02
2.055859375000000000e+01,3.840000000000000000e+02
2.056054687500000000e+01,2.560000000000000000e+02
2.056250000000000000e+01,1.280000000000000000e+02
2.056445312500000000e+01,0.000000000000000000e+00
2.056640625000000000e+01,2.560000000000000000e+02
2.056835937500000000e+01,2.560000000000000000e+02
2.057031250000000000e+01,1.280000000000000000e+02
2.057226562500000000e+01,8.960000000000000000e+02
2.057421875000000000e+01,1.280000000000000000e+02
2.057617187500000000e+01,1.280000000000000000e+02
2.057812500000000000e+01,1.280000000000000000e+02
2.058007812500000000e+01,2.560000000000000000e+02
2.058203125000000000e+01,3.840000000000000000e+02
2.058398437500000000e+01,2.560000000000000000e+02
2.058593750000000000e+01,1.280000000000000000e+02
2.058789062500000000e+01,1.280000000000000000e+02
2.058984375000000000e+01,1.280000000000000000e+02
2.059179687500000000e+01,1.280000000000000000e+02
2.059375000000000000e+01,1.280000000000000000e+02
2.059570312500000000e+01,2.560000000000000000e+02
2.059765625000000000e+01,3.840000000000000000e+02
2.059960937500000000e+01,2.560000000000000000e+02
2.060156250000000000e+01,2.560000000000000000e+02
2.060351562500000000e+01,7.680000000000000000e+02
2.060546875000000000e+01,5.120000000000000000e+02
2.060742187500000000e+01,2.560000000000000000e+02
2.060937500000000000e+01,3.840000000000000000e+02
2.061132812500000000e+01,3.840000000000000000e+02
2.061328125000000000e+01,5.120000000000000000e+02
2.061523437500000000e+01,7.680000000000000000e+02
2.061718750000000000e+01,3.840000000000000000e+02
2.061914062500000000e+01,5.120000000000000000e+02
2.062109375000000000e+01,5.120000000000000000e+02
2.062304687500000000e+01,2.560000000000000000e+02
2.062500000000000000e+01,1.280000000000000000e+02
2.062695312500000000e+01,0.000000000000000000e+00
2.062890625000000000e+01,5.120000000000000000e+02
2.063085937500000000e+01,6.400000000000000000e+02
2.063281250000000000e+01,2.560000000000000000e+02
2.063476562500000000e+01,2.560000000000000000e+02
2.063671875000000000e+01,2.560000000000000000e+02
2.063867187500000000e+01,6.400000000000000000e+02
2.064062500000000000e+01,5.120000000000000000e+02
2.064257812500000000e+01,6.400000000000000000e+02
2.064453125000000000e+01,8.960000000000000000e+02
2.064648437500000000e+01,2.560000000000000000e+02
2.064843750000000000e+01,2.560000000000000000e+02
2.065039062500000000e+01,1.280000000000000000e+02
2.065234375000000000e+01,2.560000000000000000e+02
2.065429687500000000e+01,2.560000000000000000e+02
2.065625000000000000e+01,2.560000000000000000e+02
2.065820312500000000e+01,2.560000000000000000e+02
2.066015625000000000e+01,5.120000000000000000e+02
2.066210937500000000e+01,5.120000000000000000e+02
2.066406250000000000e+01,6.400000000000000000e+02
2.066601562500000000e+01,2.560000000000000000e+02
2.066796875000000000e+01,1.280000000000000000e+02
2.066992187500000000e+01,1.280000000000000000e+02
2.067187500000000000e+01,5.120000000000000000e+02
2.067382812500000000e+01,1.280000000000000000e+02
2.067578125000000000e+01,1.280000000000000000e+02
2.067773437500000000e+01,2.560000000000000000e+02
2.067968750000000000e+01,3.840000000000000000e+02
2.068164062500000000e+01,7.680000000000000000e+02
2.068359375000000000e+01,7.680000000000000000e+02
2.068554687500000000e+01,7.680000000000000000e+02
2.068750000000000000e+01,1.280000000000000000e+02
2.068945312500000000e+01,1.280000000000000000e+02
2.069140625000000000e+01,1.280000000000000000e+02
2.069335937500000000e+01,1.280000000000000000e+02
2.069531250000000000e+01,1.280000000000000000e+02
2.069726562500000000e+01,5.120000000000000000e+02
2.069921875000000000e+01,5.120000000000000000e+02
2.070117187500000000e+01,7.680000000000000000e+02
2.070312500000000000e+01,7.680000000000000000e+02
2.070507812500000000e+01,2.560000000000000000e+02
2.070703125000000000e+01,2.560000000000000000e+02
2.070898437500000000e+01,6.400000000000000000e+02
2.071093750000000000e+01,1.024000000000000000e+03
2.071289062500000000e+01,3.840000000000000000e+02
2.071484375000000000e+01,3.840000000000000000e+02
2.071679687500000000e+01,2.560000000000000000e+02
2.071875000000000000e+01,2.560000000000000000e+02
2.072070312500000000e+01,2.560000000000000000e+02
2.072265625000000000e+01,2.560000000000000000e+02
2.072460937500000000e+01,3.840000000000000000e+02
2.072656250000000000e+01,5.120000000000000000e+02
2.072851562500000000e+01,7.680000000000000000e+02
2.073046875000000000e+01,3.840000000000000000e+02
2.073242187500000000e+01,2.560000000000000000e+02
2.073437500000000000e+01,2.560000000000000000e+02
2.073632812500000000e+01,2.560000000000000000e+02
2.073828125000000000e+01,2.560000000000000000e+02
2.074023437500000000e+01,8.960000000000000000e+02
2.074218750000000000e+01,2.560000000000000000e+02
2.074414062500000000e+01,2.560000000000000000e+02
2.074609375000000000e+01,2.560000000000000000e+02
2.074804687500000000e+01,5.120000000000000000e+02
2.075000000000000000e+01,5.120000000000000000e+02
2.075195312500000000e+01,0.000000000000000000e+00
2.075390625000000000e+01,1.280000000000000000e+02
2.075585937500000000e+01,6.400000000000000000e+02
2.075781250000000000e+01,6.400000000000000000e+02
2.075976562500000000e+01,7.680000000000000000e+02
2.076171875000000000e+01,0.000000000000000000e+00
